Country (Name),Country (ISO3 code),ASFIS species (Name),ASFIS species (3-alpha code),FAO major fishing area (Name),FAO major fishing area (Code),[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Iran (Islamic Rep. of),IRN,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,197,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Iran (Islamic Rep. of),IRN,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,920,,719,,0,...,392,,370,,0,,0,,0,,0,,0,,0,,0,,0,,980,,2280,,3238,,13952,,20645,,26356,,35960,,30233,,19917,,19957,,23590,,17135,,20153,,24045,,37722,,51601,,43186,,39521,,15846,,18730,,20757,,30876,,26740,,34965,,32403,,46216,,42599,,45110,,56121,,58652,,58044,
Israel,ISR,Frigate and bullet tunas,FRZ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,21,,45,,50,,100,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Israel,ISR,Narrow-barred Spanish mackerel,COM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,600,,200,,100,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,40,,0,,0,,0,,36,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Italy,ITA,Albacore,ALB,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,12,,58,,0,,0,...,56,,39,,61,,28,,14,,19,,3,,45,,35,,0,,0,,0,,0,,0,,36,,5,,0,,0,,33,
Italy,ITA,Bigeye tuna,BET,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,,316,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Italy,ITA,Bigeye tuna,BET,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,450,,296,,848,,0,...,57,,315,,300,,669,,307,,361,,240,,511,,413,,0,,0,,0,,0,,0,,440,,189,,332,,854,,548,
Italy,ITA,Frigate and bullet tunas,FRZ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,142,,2,
Italy,ITA,Skipjack tuna,SKJ,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,21,,708,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Italy,ITA,Skipjack tuna,SKJ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1733,,2316,,3416,,0,...,1681,,2660,,3722,,3521,,4046,,5077,,2393,,4189,,3491,,0,,0,,0,,0,,0,,1315,,1719,,3181,,4510,,2164,
Italy,ITA,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,0,
Italy,ITA,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,184,,449,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Italy,ITA,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1156,,1850,,2626,,0,...,1332,,1746,,5930,,8085,,4959,,4337,,1886,,2900,,1523,,0,,0,,0,,0,,0,,2471,,1868,,2418,,2773,,2155,
Japan,JPN,Albacore,ALB,"Indian Ocean, Eastern",57,0,...,0,...,61,,1094,,2659,,1867,,3466,,3179,,2618,,5164,,5190,,3848,,3955,,4994,,3900,,6200,,3100,,4900,,3300,,1800,,2300,,1400,,600,,900,,1739,,913,,575,,248,,312,,240,,374,,1101,,449,,724,,1076,,1516,,1173,,1034,,489,,631,,658,,440,,244,,509,,647,,1166,,1138,,1238,,690,,905,,1088,,1172,,1978,,523,,590,,423,,810,,1270,,2073,,1953,,2735,,1068,,1641,,1559,,3083,,2492,,2063,,1349,,1426,,1546,
Japan,JPN,Albacore,ALB,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,75,,1192,,1609,,1483,,3667,,5246,,5872,,11393,,13694,,7565,,11400,,8000,,9200,,10300,,6900,,8400,,3600,,1500,,500,,900,,857,,275,,308,,65,,29,,26,,113,,280,,483,,539,,512,,700,,1162,,872,,682,,356,,291,,495,,820,,444,,840,,625,,1028,,1589,,2123,,1141,,1046,,1590,,1254,,1923,,2878,,3181,,4638,,3542,,2219,,1410,,925,,1374,,1277,,717,,654,,427,,305,,320,,381,,367,
Japan,JPN,Bigeye tuna,BET,"Indian Ocean, Eastern",57,0,...,0,...,280,,1653,,6158,,5494,,6764,,7279,,5372,,4310,,6910,,7130,,9401,,6304,,6300,,7400,,5100,,8200,,9000,,5600,,6100,,4200,,2000,,1800,,3717,,2867,,1144,,1317,,3619,,2838,,3503,,3922,,3722,,5893,,5292,,4409,,5112,,4836,,3251,,1622,,2689,,3142,,1725,,4126,,7022,,12643,,9029,,7903,,7247,,8832,,7800,,8137,,6726,,3978,,3506,,2499,,4825,,5950,,6282,,6803,,4027,,3833,,4428,,4790,,4937,,4741,,3595,,2958,,2991,,3552,
Japan,JPN,Bigeye tuna,BET,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,592,,4045,,5481,,3811,,4782,,4056,,7903,,5918,,7879,,5296,,7700,,8000,,12300,,13500,,13400,,10100,,6200,,6600,,6900,,3300,,3065,,2755,,954,,1651,,6735,,1345,,2401,,4473,,7965,,12591,,8224,,12963,,11780,,10587,,9181,,5494,,5416,,4762,,4878,,5820,,9464,,6560,,7115,,8403,,10293,,6042,,5516,,4953,,7485,,7463,,7441,,10335,,9443,,13049,,8412,,3681,,969,,1051,,1582,,990,,565,,430,,702,,1206,,694,,332,
Japan,JPN,Black marlin,BLM,"Indian Ocean, Eastern",57,0,...,0,...,131,,486,,761,,606,,918,,1012,,759,,763,,1086,,809,,1105,,661,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,202,,325,,278,,200,,314,,559,,414,,305,,242,,139,,76,,63,,48,,27,,28,,20,,54,,0,...,0,...,0,...,0,...,0,...,0,...,47,,18,,11,,6,,21,,27,,31,,35,,18,,12,,12,,11,,19,,20,,13,,12,,10,,9,
Japan,JPN,Black marlin,BLM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,50,,222,,309,,213,,254,,228,,292,,402,,435,,190,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,46,,57,,121,,145,,145,,134,,160,,132,,118,,84,,40,,39,,25,,51,,38,,47,,35,,0,...,0,...,0,...,0,...,0,...,0,...,29,,78,,75,,83,,181,,175,,105,,71,,42,,40,,42,,40,,32,,29,,35,,37,,17,,18,
Japan,JPN,Blue marlin,BUM,"Indian Ocean, Eastern",57,0,...,0,...,390,,1262,,2676,,1583,,2281,,2053,,1357,,1341,,1457,,854,,1095,,748,,2000,,2700,,1900,,2200,,2500,,1800,,1200,,700,,400,,300,,734,,645,,350,,137,,399,,318,,465,,405,,346,,443,,771,,564,,585,,309,,206,,138,,164,,86,,49,,54,,97,,171,,112,,215,,213,,358,,304,,142,,404,,57,,50,,20,,85,,93,,92,,104,,73,,45,,48,,41,,46,,33,,24,,19,,22,,26,
Japan,JPN,Blue marlin,BUM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,295,,1817,,2451,,1615,,2606,,2841,,2111,,2269,,1785,,922,,2700,,2100,,3300,,3900,,2100,,1900,,1300,,900,,1100,,500,,522,,439,,273,,205,,913,,224,,324,,555,,839,,1252,,845,,1021,,875,,674,,546,,235,,176,,154,,244,,239,,500,,259,,464,,916,,1110,,578,,695,,372,,105,,331,,405,,438,,677,,676,,492,,312,,169,,197,,191,,155,,128,,105,,98,,120,,88,,55,
Japan,JPN,Frigate and bullet tunas,FRZ,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,6,,0,,0,,0,,0,,0,,0,,0,,0,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Japan,JPN,Indo-Pacific sailfish,SFA,"Indian Ocean, Eastern",57,0,...,0,...,49,,146,,309,,196,,420,,335,,196,,245,,344,,269,,271,,194,,100,,300,,100,,400,,700,,500,,200,,100,,0,0,0,0,51,,59,,60,,14,,34,,78,,50,,52,,37,,47,,43,,48,,49,,23,,15,,18,,14,,8,,5,,1,,3,,28,,7,,15,,23,,42,,57,,36,,91,,10,,6,,3,,25,,20,,20,,31,,23,,2,,5,,4,,3,,1,,1,,2,,3,,3,
Japan,JPN,Indo-Pacific sailfish,SFA,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,53,,420,,529,,318,,325,,680,,984,,979,,853,,742,,500,,800,,700,,1700,,800,,600,,600,,700,,500,,200,,194,,99,,118,,25,,56,,16,,33,,27,,71,,70,,78,,106,,94,,49,,40,,16,,17,,8,,10,,7,,19,,29,,26,,125,,124,,148,,117,,98,,11,,110,,148,,200,,511,,633,,561,,223,,166,,66,,52,,53,,69,,59,,32,,55,,60,,48,
Japan,JPN,Seerfishes nei,KGX,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Japan,JPN,Seerfishes nei,KGX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Japan,JPN,Skipjack tuna,SKJ,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,0,0,0,0,0,0,100,,100,,0,0,0,0,0,0,0,0,5,,3,,9,,0,,909,,2,,479,,23,,1,,594,,2,,2,,3,,315,,156,,25,,2,,580,,120,,28,,0,,15431,,6632,,4452,,4739,,3973,,1890,,1465,,1176,,1871,,1407,,2760,,1786,,4060,,3089,,3436,,1730,,1142,,1263,,800,,350,,1307,,1839,,2114,,1792,,3,
Japan,JPN,Skipjack tuna,SKJ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,100,,100,,200,,200,,200,,100,,100,,300,,0,0,26,,20,,7,,4,,10,,1,,5,,7,,4,,1,,0,,7,,378,,762,,1936,,798,,1849,,6713,,30886,,29413,,10067,,556,,398,,2264,,62,,523,,448,,245,,762,,573,,56,,392,,209,,315,,79,,42,,17,,560,,189,,85,,173,,848,,527,,1023,,295,,200,
Japan,JPN,Southern bluefin tuna,SBF,"Indian Ocean, Eastern",57,0,...,0,...,13452,,9939,,8670,,10271,,14781,,14060,,8549,,48449,,70158,,62737,,31818,,47589,,33806,,33615,,33262,,46274,,24700,,23424,,21124,,20939,,18039,,12792,,14675,,9930,,16938,,15982,,8899,,7599,,12090,,6930,,5558,,9060,,12118,,11092,,7153,,6404,,4998,,6029,,4836,,2196,,1623,,842,,1862,,2370,,2779,,2015,,3731,,3214,,2558,,1760,,765,,1126,,1659,,2243,,1829,,1615,,1123,,1287,,519,,547.54,,504.37,,604.07,,941.09,,1330.07,,1217.59,,871.86,,1219.14,,1200.67,
Japan,JPN,Southern bluefin tuna,SBF,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,27,,1,,87,,177,,80,,50,,227,,310,,8925,,21958,,6592,,4464,,8647,,11307,,11763,,6089,,2241,,752,,1508,,2694,,2398,,5931,,5230,,8237,,3433,,3339,,4147,,4568,,5041,,2301,,488,,511,,1061,,2101,,1914,,1037,,1688,,2730,,2408,,1818,,1074,,3074,,2472,,927,,2148,,3328,,1993,,1136,,497,,624,,962,,1063.57,,889.96,,326.14,,174.37,,382.3,,132.82,,116.37,,525.16,,817.66,
Japan,JPN,Striped marlin,MLS,"Indian Ocean, Eastern",57,0,...,0,...,78,,267,,650,,346,,1018,,1425,,1289,,1204,,1172,,1580,,902,,747,,800,,1300,,600,,1100,,1400,,1200,,500,,300,,200,,200,,216,,314,,254,,206,,654,,752,,764,,859,,342,,420,,722,,456,,575,,449,,139,,89,,88,,66,,95,,32,,58,,92,,105,,119,,95,,134,,144,,71,,70,,22,,18,,31,,34,,14,,35,,25,,21,,21,,13,,12,,13,,7,,9,,10,,10,,10,
Japan,JPN,Striped marlin,MLS,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,136,,439,,757,,354,,389,,868,,797,,782,,874,,537,,1100,,2100,,3200,,4500,,1600,,1700,,1500,,700,,700,,300,,1087,,599,,319,,314,,1130,,445,,449,,381,,377,,336,,435,,588,,640,,296,,169,,70,,52,,98,,99,,77,,136,,132,,173,,192,,175,,141,,169,,63,,62,,48,,63,,44,,84,,64,,124,,30,,183,,299,,145,,82,,46,,16,,89,,51,,24,,7,
Japan,JPN,Swordfish,SWO,"Indian Ocean, Eastern",57,0,...,0,...,10,,31,,142,,82,,195,,157,,316,,285,,313,,351,,328,,348,,500,,900,,400,,800,,800,,800,,800,,500,,200,,200,,252,,343,,172,,129,,384,,324,,274,,394,,214,,337,,423,,564,,315,,376,,265,,178,,219,,260,,122,,317,,360,,684,,758,,598,,538,,639,,576,,497,,841,,4595,,236,,140,,267,,452,,361,,450,,355,,261,,305,,401,,583,,545,,527,,315,,316,,316,
Japan,JPN,Swordfish,SWO,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,20,,97,,265,,121,,166,,199,,264,,332,,511,,289,,800,,700,,900,,1300,,1100,,1100,,800,,500,,500,,500,,380,,310,,144,,60,,392,,111,,172,,251,,576,,655,,575,,1147,,870,,776,,829,,504,,592,,380,,1023,,628,,999,,559,,927,,993,,1406,,676,,689,,650,,406,,881,,967,,1271,,1512,,1710,,1181,,565,,258,,315,,314,,257,,188,,161,,196,,251,,184,,136,
Japan,JPN,Tuna-like fishes nei,TUX,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,100,,0,0,0,0,0,,0,,0,,0,,22,,58,,32,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,3,,0,,0,,0,,0,,0,,0,,0,,24,,0,,0,,236,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Japan,JPN,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,0,0,0,0,0,,0,,0,,0,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,58,,650,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Japan,JPN,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,0,...,0,...,3683,,6757,,16006,,11759,,16680,,16573,,10371,,7803,,11948,,7868,,15317,,5929,,4800,,5300,,4500,,6500,,8000,,5800,,4000,,3400,,2400,,1400,,2472,,2524,,1402,,915,,1441,,1213,,1656,,1845,,1600,,2418,,2908,,2879,,2917,,2870,,2487,,1275,,2118,,1142,,636,,399,,743,,4790,,5022,,3281,,3270,,4251,,3851,,2821,,1445,,1087,,785,,1113,,821,,1668,,1573,,998,,680,,441,,457,,241,,526,,337,,416,,561,,549,,186,
Japan,JPN,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,5660,,32404,,42805,,15291,,12273,,14379,,24107,,24862,,28874,,16052,,12500,,15600,,22700,,21300,,30100,,16900,,6800,,9500,,5400,,2000,,1943,,2195,,1342,,1146,,2822,,810,,1784,,2856,,4755,,4814,,4559,,6819,,8424,,5263,,6413,,2564,,3660,,5329,,14342,,14631,,9272,,6160,,9359,,11435,,13736,,9727,,10038,,10767,,13022,,18428,,15104,,21261,,22260,,17809,,9896,,4386,,3051,,4452,,3105,,4013,,3546,,3141,,2973,,3442,,2834,,2412,
Jordan,JOR,Frigate and bullet tunas,FRZ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,4,,2,,5,,5,,4,,4,,5,,4,,5,,6,,9,,6,,5,,7,E,8,E,9,E,9,E,9,E,9,E,9,E,9,E
Jordan,JOR,Kawakawa,KAW,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,26,,36,,33,,40,,40,,33,,35,,40,,44,,45,,42,,46,,34,,38,,42,E,46,E,50,E,50,E,50,E,50,E,50,E,50,E
Jordan,JOR,Longtail tuna,LOT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,2,,2,,3,,3,,2,,3,,2,,2,,4,,5,,11,,10,,11,,13,E,15,E,17,E,17,E,17,E,17,E,17,E,17,E
Jordan,JOR,Narrow-barred Spanish mackerel,COM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,1,,0,0,1,,1,,1,,1,,2,,2,,2,,2,,7,,7,,9,,12,E,15,E,18,E,18,E,18,E,18,E,18,E,18,E
Jordan,JOR,Skipjack tuna,SKJ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,35,,44,,45,,52,,52,,43,,45,,55,,50,,44,,43,,45,,28,,29,,31,E,32,E,33,E,33,E,33,E,33,E,33,E,33,E
Jordan,JOR,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,4,,5,,4,,14,,0,,5,,4,,3,,4,,3,,10,,7,,7,,9,E,10,E,12,E,12,E,12,E,12,E,12,E,12,E
Jordan,JOR,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,5,,3,,5,,5,,4,,3,,3,,4,,3,,4,,10,,8,,12,,16,E,19,E,22,E,22,E,22,E,22,E,22,E,22,E
Kenya,KEN,Albacore,ALB,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,15,,53,,84,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Kenya,KEN,Bigeye tuna,BET,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,183,,170,,173,,273,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30,,37,,17,,23,,9,,28,,0,,0,,0,,0,,0,,0,,0,,28,,0,
Kenya,KEN,Frigate and bullet tunas,FRZ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,49,,33,,48,,35,,53,,53,,0,,0,,0,
